t,ax,ay,az,gx,gy,gz,mx,my,mz,temp,src
33.52925,2.32651,7.65262,4.21441,-250.58882,-20.75755,128.74226,33.04603,-19.91503,-12.04324,28.50000,comp
33.55322,1.53598,10.92605,4.53277,-233.99507,-21.36741,144.30476,31.25697,-21.59863,-15.22097,28.51172,comp
33.56975,4.14927,9.40945,7.48394,-163.74507,-51.38304,114.46101,28.34681,-22.24462,-17.19461,28.54492,comp
33.60211,5.78989,7.83426,9.69488,-160.99898,-77.19554,110.31258,25.41712,-24.33251,-15.92312,28.53516,comp
33.61733,2.71177,5.92996,8.20074,-163.25679,-92.87522,112.08211,23.62611,-26.72509,-18.28054,28.51562,comp
33.63350,1.67877,4.71552,6.77953,-173.74405,-85.15099,99.03362,22.53496,-27.77634,-17.87271,28.46094,full
33.64938,-0.74310,5.18305,5.25512,-157.02530,-47.43224,90.30705,19.62285,-29.13181,-19.02896,28.51172,comp
33.67958,0.11383,5.27960,7.42309,-129.07217,6.06776,46.61955,18.17559,-30.14939,-20.20669,28.52344,comp
33.68932,3.94391,7.70148,5.49437,-87.10342,4.35975,28.55705,15.98614,-30.11543,-21.39712,28.50977,comp
33.71335,8.87750,5.95636,9.97484,-38.72842,-23.40588,21.72112,15.98614,-30.11497,-21.39337,28.52539,comp
33.72927,9.97027,5.78791,14.30687,-47.32999,-75.68713,83.40862,14.14824,-31.16575,-20.15118,28.49219,comp
33.75349,4.11871,5.00373,7.25609,-91.32999,-108.31213,142.97112,12.69512,-32.89915,-20.10678,28.54102,comp
33.76963,-0.15473,3.65119,6.06176,-42.01749,-98.18713,122.90862,9.36699,-33.61888,-16.83725,28.54102,comp
33.79368,0.51569,2.95539,3.50316,-25.54874,-47.65588,72.62737,9.71734,-32.58763,-16.05258,28.49805,comp
33.81737,1.37360,0.51398,9.73363,54.07626,-19.15588,25.47112,8.98052,-33.64427,-14.81332,28.48438,comp
33.83359,9.41266,2.76984,12.89379,21.88876,-32.45275,1.00237,7.88091,-34.34104,-14.39291,28.51367,comp
33.85733,9.27887,6.21906,6.83129,-2.22061,-90.42150,51.22112,8.58599,-34.38917,-11.58237,28.47266,comp
33.87360,5.49762,4.26984,9.17309,66.52939,-132.45275,61.17424,8.20415,-35.46632,-9.14096,28.47852,comp
33.89730,7.47809,3.88947,8.33080,75.26376,-151.98400,68.18596,6.72954,-35.11329,-8.72909,28.52344,comp
33.91350,7.82721,3.71417,8.69652,91.60751,-172.84338,115.34221,5.60650,-35.84376,-5.88534,28.49023,comp
33.93734,8.86236,2.62140,9.20189,82.09970,-187.48400,147.01408,4.12603,-36.20460,-4.25253,28.49219,comp
33.95370,6.56940,0.75128,7.67748,38.84970,-185.06213,187.85783,0.82134,-36.88966,-3.40048,28.50195,comp
33.97764,3.58111,-0.33954,4.21850,-5.58780,-152.18713,192.06877,-0.71772,-35.92579,3.04483,28.55664,comp
33.99350,5.27252,2.92023,3.62572,-10.43546,-116.90588,175.08440,-3.30171,-37.34181,5.91202,28.51172,comp
34.01760,9.32330,2.79425,5.62572,30.84579,-119.21838,129.92815,-5.52046,-36.64454,7.13077,28.50781,comp
34.03335,10.14996,2.01691,6.27270,51.83017,-141.90588,132.85979,-7.00288,-37.36085,9.17374,28.46680,comp
34.05741,6.54840,0.47785,4.31469,55.80478,-147.93713,141.37541,-9.58100,-37.00416,10.00040,28.52539,comp
34.07345,6.61987,1.48566,2.78930,60.41415,-133.25744,128.50822,-11.44233,-35.61842,11.60880,28.46094,comp
34.09734,5.36304,-0.08954,1.81225,97.07040,-117.50744,95.10197,-13.29780,-34.57643,12.82462,28.55273,comp
34.11388,6.48511,-3.51922,2.70434,123.89853,-102.31213,28.28947,-15.52046,-33.53541,14.43399,28.50781,comp
34.13771,8.63745,-4.22870,4.98363,115.27353,-106.59338,1.14885,-15.53548,-34.26295,16.46329,28.50977,comp
34.15340,6.80640,-1.86932,2.23559,87.19540,-108.92541,-14.80428,-17.01009,-33.20533,16.45860,28.50781,comp
34.17781,9.08960,-1.30682,1.40990,54.66415,-85.11291,0.08635,-17.01627,-32.86207,16.85289,28.52344,comp
34.19329,5.51147,-0.73846,-0.09303,36.94540,-59.94103,18.58635,-17.76285,-31.81617,17.24986,28.54297,comp
34.21737,6.47485,-0.23456,0.09582,47.07822,-47.01916,-35.38240,-18.12223,-32.15602,16.85314,28.52148,comp
34.23341,8.80998,1.07644,0.72407,59.97721,-46.29537,-61.34785,-17.05763,-31.14275,18.45206,28.55078,full
34.25756,8.78799,-1.51536,1.00483,46.28190,-43.19185,-39.36348,-17.40870,-32.52947,18.07169,28.50781,comp
34.27360,8.65493,-1.55784,-0.29888,20.28190,-36.51607,-27.30879,-16.32277,-32.20671,19.26310,28.51758,comp
34.29730,7.95718,-0.87473,-1.52740,38.20377,-28.03951,-53.80879,-16.69508,-31.50603,19.25579,28.49219,comp
34.31348,7.06167,-0.93260,0.49799,69.17252,-25.16646,-125.99629,-15.58473,-31.85173,18.44769,28.53906,comp
34.33741,9.08706,0.91213,-1.49127,65.82487,-14.24459,-167.05879,-14.86012,-32.22380,19.65472,28.56055,comp
34.35330,12.40738,3.64846,1.46186,58.74674,-14.54952,-124.27754,-13.02028,-32.93572,19.64699,28.52148,comp
34.37764,12.13272,3.71999,0.57465,51.54752,-30.29171,-88.27754,-11.91090,-33.63640,19.24733,28.50391,comp
34.39332,9.63076,1.31179,-0.10894,72.59440,-46.76046,-102.00410,-11.18336,-33.29875,19.63381,28.52930,comp
34.41741,12.56631,4.80202,1.56293,60.57096,-53.53389,-139.28535,-10.44411,-34.00188,19.63735,28.49414,comp
34.43354,13.66494,4.81315,1.53022,56.66471,-65.97921,-96.34785,-9.00172,-32.99016,21.21743,28.55664,comp
34.45748,8.36026,2.38737,-1.64947,37.57096,-71.71358,-107.44941,-7.53004,-32.99508,20.79580,28.50391,comp
34.47346,8.95401,2.83781,-1.65396,49.77409,-72.99483,-169.91816,-6.44508,-32.67306,21.99502,28.55078,comp
34.49911,10.25283,5.13663,-4.14810,20.49284,-54.08858,-139.90254,-3.51539,-33.05563,22.77236,28.53711,comp
34.51337,5.70987,4.82194,-5.67642,-13.41341,-0.65108,-73.65254,-2.80250,-33.44503,25.18252,28.53516,comp
34.53757,8.22744,4.84888,-3.76724,-22.62435,39.63017,-8.96504,-2.04664,-33.77072,23.17471,28.52148,comp
34.55338,9.37197,2.10670,-0.12857,-52.57748,49.27079,57.34746,-2.42702,-33.08175,23.97354,28.53125,comp
34.57726,9.58657,1.68873,-0.87759,-93.20248,47.37919,90.65996,-3.12965,-33.38351,21.16299,28.52539,comp
34.60955,8.72525,1.17896,-2.16861,-113.26498,62.61357,110.53496,-4.23610,-33.03170,21.56777,28.51758,comp
34.61797,6.97720,2.75025,-2.39456,-129.62435,108.05107,118.17949,-4.21733,-34.41549,20.78799,28.50391,comp
34.63338,8.17251,6.80103,0.58591,-69.21810,121.45732,61.02324,-5.28276,-35.41354,18.00479,28.50000,comp
34.65745,9.96939,3.44556,3.04294,2.84440,89.01982,-20.53926,-5.27992,-34.70358,17.18447,28.52539,comp
34.67338,11.35220,4.64478,3.72263,17.38346,49.86357,-56.19551,-4.53237,-35.39450,16.37881,28.51367,comp
34.69733,8.88345,4.49366,0.88669,36.47721,29.23857,-69.13301,-3.05971,-36.10397,16.37796,28.51953,comp
34.71344,8.42080,3.98243,1.24240,63.99284,21.36747,-92.42988,-3.05728,-35.39450,15.56107,28.51758,comp
34.73749,8.31198,4.27686,1.39231,80.35221,16.23857,-119.28926,-1.95279,-36.45504,15.96952,28.53516,comp
34.75359,8.33865,2.91846,1.64743,105.10221,2.70732,-160.88301,0.25424,-35.75582,14.72440,28.48242,comp
34.77739,9.34744,2.21436,2.47068,91.31315,-16.30831,-176.89863,1.71518,-36.48141,15.92264,28.46875,comp
34.79378,7.45584,3.70460,0.39646,63.36002,-24.99581,-164.83613,3.18784,-37.19088,15.92481,28.48828,comp
34.81772,6.07205,3.08692,-0.80081,70.38346,-20.62471,-182.05488,6.83041,-35.49264,17.07129,28.50391,comp
34.83334,5.48629,5.12501,-0.13984,72.21847,-11.87009,-198.39212,9.76374,-34.82487,17.43020,28.47656,full
34.85750,5.82052,7.02540,-0.04078,89.48409,-16.60056,-234.61087,9.77220,-33.40105,15.40286,28.47266,comp
34.87347,5.93569,8.38673,0.84008,110.90597,-26.02243,-264.70462,11.25462,-33.74333,14.18411,28.46680,comp
34.89761,5.31020,6.87110,-0.70680,98.10128,-24.96775,-262.40384,13.79563,-32.03532,15.33352,28.50977,comp
34.92141,5.40279,7.71290,-0.23072,82.86691,-27.04197,-251.44290,17.43235,-31.05193,17.70071,28.49023,comp
34.93757,4.65230,8.64015,-0.96656,67.14816,-31.61228,-228.80228,20.71165,-28.28435,17.60934,28.46875,comp
34.96148,3.03316,9.58985,-1.87379,67.30050,-32.36081,-217.63040,23.23509,-25.89763,19.97653,28.47656,comp
34.97737,2.16256,9.96363,-2.11024,69.06612,-29.11277,-192.94290,23.94310,-22.76286,19.90829,28.50391,comp
