t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
40.2011,0.0746,-3.9717,-8.7525,-95.7118,-30.5952,-53.1862,-26.7445,-25.1566,13.6439,31.3633
40.2253,0.0993,-3.6733,-9.0230,-99.2528,-28.2143,-53.3085,-25.4076,-25.1828,15.2465,31.3340
40.2493,0.0861,-3.3518,-9.2363,-102.6708,-25.4682,-53.6137,-24.0511,-25.5483,15.2344,31.3262
40.2654,0.0171,-2.9690,-9.2498,-105.8407,-22.7241,-53.6748,-23.0492,-25.9375,16.0449,31.3809
40.2900,0.0830,-2.6394,-9.2883,-108.5263,-19.6733,-53.6748,-22.7211,-25.2060,17.2432,31.3691
40.3053,-0.0277,-2.2527,-9.4265,-111.0263,-16.6245,-53.9184,-21.3763,-26.3398,17.6531,31.3359
40.3294,0.0998,-1.8984,-9.6631,-113.4540,-13.5288,-53.9781,-19.7025,-25.2451,20.0378,31.3457
40.3453,-0.0275,-1.5034,-9.7333,-115.4774,-10.0424,-54.0404,-18.3548,-25.9995,20.4407,31.3320
40.3773,0.0588,-1.0593,-9.6975,-117.2411,-6.8178,-54.1019,-17.0130,-26.7641,21.2483,31.3457
40.3881,0.0291,-0.6704,-9.7384,-118.6376,-3.7280,-54.1001,-16.3490,-27.1565,22.0608,31.3496
40.4142,0.0100,-0.2749,-9.9078,-119.9354,-0.4545,-54.2237,-13.3119,-27.1655,23.6350,31.3691
40.4253,0.1153,0.1345,-9.9025,-120.7226,2.6177,-54.1646,-12.6385,-27.1689,24.0337,31.3652
40.4493,0.0725,0.5645,-9.8901,-121.3363,5.6314,-54.2230,-11.9745,-26.8131,25.2378,31.3945
40.4653,0.1491,0.9727,-9.8025,-121.5838,8.3599,-54.3442,-9.5917,-28.6549,24.0181,31.3203
40.4897,0.1293,1.3924,-9.8486,-121.6201,10.9415,-54.1070,-7.8982,-27.5434,25.6015,31.4141
40.5063,0.1160,1.8077,-9.8410,-121.2609,13.5079,-54.1036,-5.5232,-28.6470,25.1845,31.3691
40.5294,0.1945,2.2376,-9.7495,-120.6457,15.9141,-54.0430,-4.1443,-28.6032,23.9423,31.3496
40.5453,0.1285,2.6060,-9.6003,-119.7673,18.0587,-53.9206,-3.4988,-29.0258,25.9774,31.3633
40.5696,0.2320,2.9810,-9.4903,-118.6042,20.1895,-53.6835,-1.0945,-29.3398,24.3065,31.3340
40.5853,0.2212,3.3780,-9.4703,-117.3054,21.8604,-53.3319,0.2581,-29.3365,24.6969,31.3691
40.6095,0.1869,3.6878,-9.3526,-115.6618,23.5860,-52.9882,0.9280,-29.7191,25.1054,31.3926
40.6255,0.2867,4.0853,-9.1552,-113.6726,25.3526,-52.5458,3.3049,-30.0738,25.0706,31.3848
40.6493,0.1705,4.4332,-8.9633,-111.6315,26.7276,-52.0729,5.0315,-29.2677,23.7972,31.3438
40.6652,0.2446,4.6622,-8.8748,-110.1472,27.6969,-51.7238,5.3731,-30.3819,23.0106,31.3770
40.6898,0.2159,5.0911,-8.7247,-106.3991,29.5709,-50.8981,8.4610,-29.5616,21.7118,31.3574
40.7108,0.1736,5.2626,-8.5868,-104.8376,30.4429,-50.5033,8.7998,-29.5589,21.7144,31.3867
40.7380,0.2636,5.6835,-8.2589,-100.6267,32.0338,-49.4467,10.1856,-29.5046,20.0581,31.3438
40.7538,0.1701,5.9227,-8.0707,-97.1657,33.2994,-48.5258,11.8828,-29.8664,20.0357,31.3184
40.7693,0.2131,6.1290,-7.9498,-94.3220,34.2916,-47.7514,12.9190,-29.4570,19.1964,31.4102
40.7933,0.1712,6.4210,-7.7812,-90.7829,35.5142,-46.8075,14.6289,-29.7988,18.3614,31.3340
40.8133,0.1361,6.6115,-7.4877,-86.3728,37.1295,-45.7948,14.2891,-29.8020,18.3648,31.3574
40.8334,0.1655,6.7696,-7.3292,-84.1521,37.7647,-45.2567,16.6914,-29.3681,17.0904,31.3496
40.8493,0.1079,6.9936,-7.1551,-79.9411,39.1680,-44.2196,17.3931,-29.7004,15.4605,31.3516
40.8734,0.0935,7.0900,-7.0151,-75.7302,40.6934,-43.3041,18.4360,-28.5324,14.6021,31.3418
40.8898,0.1631,7.3476,-6.8688,-71.4606,42.0362,-42.3275,19.4595,-28.8908,14.1827,31.3203
40.9163,0.0476,7.4211,-6.6465,-67.1286,43.3175,-41.3510,19.4972,-28.8304,11.7394,31.3809
40.9295,0.0603,7.6069,-6.4240,-62.4294,44.6593,-40.6190,20.5206,-28.4410,11.7140,31.3438
40.9534,0.0197,7.7269,-6.2690,-57.7927,45.7579,-39.7650,20.8888,-28.7665,9.6808,31.2988
40.9694,-0.0089,7.8080,-6.1542,-52.7888,47.0391,-38.9105,21.5788,-28.3702,9.2524,31.3105
40.9933,0.0270,7.9890,-6.0788,-48.1521,48.3809,-38.2396,21.2387,-28.3737,9.2582,31.3926
41.0179,-0.0290,7.9689,-5.9399,-43.3942,49.6622,-37.6293,22.2689,-27.9743,8.8251,31.3555
41.0333,-0.0454,8.1127,-5.7289,-38.3317,50.9434,-37.0805,22.9911,-26.7790,6.7470,31.3770
41.0493,-0.0345,8.1341,-5.6022,-33.2067,52.1641,-36.5922,23.0031,-27.5070,5.5438,31.4199
41.0734,-0.0890,8.1776,-5.5713,-28.3239,53.3848,-36.2260,23.6837,-26.7521,5.9215,31.3906
41.0893,-0.0460,8.2479,-5.6046,-23.2314,54.4975,-35.9762,23.7323,-26.3232,3.8643,31.3496
41.1204,-0.0941,8.2228,-5.4463,-18.0439,55.7172,-35.4881,24.4349,-25.9069,2.6211,31.3340
41.1293,-0.0721,8.2882,-5.3668,-12.7978,57.0590,-35.4881,25.4623,-25.1383,2.5850,31.3984
41.1534,-0.0774,8.2984,-5.3411,-7.5517,57.9135,-35.3660,25.8212,-25.1049,1.3574,31.3496
41.1693,-0.0839,8.2871,-5.3841,-2.4267,58.7675,-35.4881,25.4811,-25.1083,1.3631,31.3066
41.1932,-0.0506,8.3305,-5.4407,2.6983,59.4389,-35.6101,26.1617,-24.3529,1.7401,31.4043
41.2093,-0.0896,8.2869,-5.4501,7.8233,60.0492,-35.6711,26.1960,-24.6717,-0.6955,31.3633
41.2334,-0.1119,8.3220,-5.4377,12.8858,60.5375,-35.8541,26.8796,-24.2857,-0.7168,31.3535
41.2497,-0.1082,8.2568,-5.4397,18.1944,61.0256,-36.2201,27.2358,-23.8829,-1.5464,31.4062
41.2734,-0.1216,8.2452,-5.5203,23.1944,61.2085,-36.4029,27.2261,-24.2721,-1.1294,31.3340
41.2892,-0.0661,8.2197,-5.6233,28.3194,61.3306,-36.7081,27.9258,-23.4869,-1.9761,31.3613
41.3136,-0.0887,8.0893,-5.7654,33.1983,61.3307,-37.1348,28.2698,-22.3561,-1.6008,31.4062
41.3292,-0.0738,8.0827,-5.8284,38.0186,61.2697,-37.5621,28.2727,-22.7252,-1.9997,31.3789
41.3534,-0.0904,7.9584,-5.8727,43.0225,61.0866,-37.9893,28.6391,-21.1852,-2.8576,31.3691
41.3778,-0.0660,7.8916,-6.0539,48.1475,60.7814,-38.3555,29.3452,-20.3897,-4.1096,31.3770
41.3933,-0.0177,7.8194,-6.2154,52.9014,60.2326,-38.7213,29.6535,-21.1852,-2.4690,31.3926
41.4307,0.0037,7.6644,-6.3741,57.6592,59.6227,-39.1485,30.3376,-20.0504,-2.1003,31.3926
41.4353,0.0272,7.5976,-6.5024,62.2295,58.8913,-39.5753,31.0276,-19.6542,-2.5288,31.3691
41.4639,0.0372,7.4064,-6.6269,66.8428,58.0416,-39.8785,31.3493,-18.9325,-0.9233,31.3613
41.4738,0.0728,7.2888,-6.7792,71.4951,56.9420,-40.1243,32.0432,-17.4090,-0.9720,31.3789
41.5051,0.0919,7.1084,-7.0331,75.8116,55.7262,-40.4285,31.6963,-18.1708,-0.9476,31.3789
41.5136,0.1785,6.9269,-7.2505,79.9912,54.2741,-40.7301,32.0405,-17.0399,-0.5741,31.3535
41.5374,0.1731,6.7668,-7.4523,84.1905,52.6696,-40.9179,33.0483,-16.3016,0.6124,31.3320
41.5533,0.2297,6.5206,-7.5365,87.9873,50.6842,-40.9759,32.6953,-17.0731,1.0445,31.3984
41.5776,0.2840,6.3100,-7.7143,91.7998,48.4733,-41.1616,33.0066,-17.4891,2.6774,31.3691
41.5934,0.3074,6.0753,-7.9856,95.4971,46.0514,-41.3403,33.3730,-15.9491,1.8194,31.3555
41.6174,0.4036,5.7894,-8.1957,98.8604,43.3698,-41.2862,33.0049,-15.6236,3.8526,31.3242
41.6333,0.4189,5.5506,-8.3389,101.9737,40.3834,-41.4047,35.0420,-14.4859,4.6041,31.3262
41.6574,0.4214,5.2076,-8.5140,104.9366,37.2389,-41.3463,34.3305,-14.5432,6.6529,31.4160
41.6738,0.5262,4.9620,-8.6885,107.6651,34.3307,-41.4710,34.6836,-14.5193,5.8346,31.3770
41.6979,0.5416,4.6493,-8.9059,110.1856,30.9108,-41.4658,33.9906,-13.0549,7.8474,31.3027
41.7135,0.5684,4.3498,-9.0674,112.4415,27.5534,-41.5842,34.9915,-13.8229,8.6623,31.3594
41.7457,0.6259,4.0321,-9.1201,114.1348,24.2233,-41.6524,34.3026,-12.7224,9.8684,31.3496
41.7539,0.5668,3.6330,-9.2419,116.0704,20.2311,-41.6990,34.2768,-13.5109,11.1096,31.3203
41.7773,0.6527,3.3002,-9.3658,117.4132,16.8698,-41.7598,34.2459,-12.8132,13.5354,31.3223
41.7934,0.6476,3.0209,-9.5382,118.2457,14.5241,-41.8355,33.5697,-11.6931,13.9265,31.3359
41.8175,0.6582,2.5063,-9.6622,119.3765,9.3015,-42.2410,33.2015,-11.3676,15.9597,31.3828
41.8371,0.6837,2.2797,-9.6695,119.8324,7.2624,-42.2625,33.1820,-12.1459,16.7932,31.3281
41.8573,0.6527,1.8747,-9.6913,120.2596,3.8444,-42.5066,32.1381,-10.6997,19.2151,31.3633
41.8733,0.6278,1.4814,-9.7630,120.3817,0.4284,-42.6898,32.4782,-10.6961,19.2118,31.3223
41.8975,0.6305,1.0485,-9.8696,120.0767,-2.8665,-42.9949,32.1303,-8.8435,20.8036,31.3594
41.9132,0.6005,0.6037,-9.8509,119.4928,-6.6341,-43.3624,31.0853,-8.8942,22.4511,31.3750
41.9396,0.5487,0.0929,-9.8086,118.4332,-10.0169,-43.6446,30.7304,-7.8004,24.0527,31.3887
41.9618,0.5406,-0.1627,-9.7874,117.8804,-11.4700,-43.7881,30.0443,-7.0690,24.8637,31.3359
41.9773,0.4780,-0.5392,-9.8442,116.5992,-13.9095,-43.9712,29.0111,-7.0995,25.6962,31.3633
42.0014,0.4724,-0.9505,-9.7944,114.9517,-16.2278,-44.3375,28.2997,-7.1569,27.7411,31.3379
42.0175,0.4398,-1.3009,-9.6938,113.1207,-18.4856,-44.6426,27.9481,-5.6842,29.3388,31.3418
42.0423,0.4011,-1.6932,-9.5787,111.0465,-20.2552,-44.6426,27.2518,-6.0902,30.1786,31.3320
42.0574,0.4031,-2.0565,-9.5059,108.7887,-22.0247,-44.8257,25.2225,-4.2250,30.5744,31.3242
42.0815,0.2968,-2.4268,-9.4719,106.2262,-23.4896,-44.8868,24.5082,-3.9132,33.0158,31.3281
42.0999,0.3371,-2.7435,-9.3166,103.5406,-24.8323,-44.9478,23.1420,-3.9371,33.4465,31.3496
42.1216,0.2919,-3.1087,-9.1791,100.4898,-26.1136,-45.0088,22.4525,-3.5848,34.2682,31.3320
42.1443,0.2090,-3.4539,-9.0505,97.2554,-27.1507,-44.8258,21.0863,-3.6089,34.6943,31.3672
42.1614,0.2186,-3.7298,-8.9492,93.9000,-28.1268,-44.7038,20.4081,-1.3706,35.8671,31.3340
42.1776,0.2328,-4.0785,-8.8097,90.4215,-29.0418,-44.5207,19.0350,-1.4043,36.7099,31.3457
42.2017,0.1300,-4.2957,-8.6376,86.8219,-29.5911,-44.2157,18.6884,-1.4175,37.1281,31.3867
42.2174,0.2258,-4.5929,-8.4326,82.8551,-30.2625,-43.9105,17.0106,0.4711,36.7082,31.3184
42.2469,0.1328,-4.8402,-8.3631,79.0113,-30.8724,-43.6056,15.9725,1.1786,38.3322,31.3594
42.2573,0.1610,-5.0392,-8.2237,74.8629,-31.2386,-43.1786,15.6232,0.7853,38.7443,31.3535
42.2815,0.1294,-5.2894,-8.0951,70.6519,-31.7874,-42.7516,13.9357,1.5363,38.3473,31.3301
42.3021,0.0789,-5.4564,-7.9122,66.2466,-32.1724,-42.3849,13.2212,0.7450,39.6181,31.3594
42.3215,0.1365,-5.6670,-7.7860,61.9145,-32.5386,-41.8361,12.5425,2.2343,40.4018,31.3516
42.3376,0.0980,-5.7966,-7.6549,57.3403,-32.8438,-41.3480,11.8721,3.3651,40.3963,31.3477
42.3615,0.0901,-5.9778,-7.5460,52.6411,-33.0878,-40.9208,10.8692,4.5019,39.9676,31.3379
42.3772,0.1464,-6.1167,-7.4284,48.0044,-33.3320,-40.4325,11.5488,4.5091,39.9613,31.3301
42.4014,0.0761,-6.2426,-7.3588,43.2466,-33.6369,-39.9445,10.1953,5.2532,39.9606,31.3262
42.4177,0.1368,-6.3286,-7.2190,38.4262,-33.8199,-39.6393,9.5117,5.6158,40.3756,31.3574
42.4515,0.1241,-6.4223,-7.1269,33.6098,-34.0639,-39.1512,9.1941,6.7701,39.5441,31.3594
42.4520,0.1114,-6.5159,-7.0348,28.7934,-34.3079,-38.6632,8.8765,7.9244,38.7125,31.3613
42.4577,0.1221,-6.6265,-6.9977,23.8520,-34.4910,-38.4191,8.5122,8.6285,40.7301,31.3730
42.4813,0.1302,-6.6670,-6.9037,18.8481,-34.5522,-38.2358,7.1870,9.7925,39.0954,31.3711
42.5057,0.0932,-6.7429,-6.8666,13.9653,-34.7963,-37.9309,7.4951,8.9971,40.7379,31.3301
42.5214,0.1353,-6.7814,-6.7876,9.0278,-34.9184,-37.8088,7.1719,9.3922,39.9088,31.3164
42.5540,0.1424,-6.7953,-6.7811,3.9028,-35.0403,-37.6258,7.8716,10.9263,39.4579,31.3438
42.5614,0.1301,-6.8187,-6.7810,-1.0347,-35.1017,-37.5037,7.1968,10.9304,39.0729,31.3281
42.5853,0.1519,-6.7965,-6.7959,-6.0698,-35.2837,-37.6249,6.5303,11.6916,38.6532,31.3379
42.6015,0.1341,-6.7864,-6.8178,-11.0308,-35.4062,-37.6254,6.8672,12.0646,39.0509,31.3418
42.6256,0.1394,-6.7885,-6.8289,-15.9566,-35.4668,-37.7453,6.2036,12.4565,38.2331,31.3340
42.6432,0.1454,-6.7336,-6.8359,-20.8042,-35.5862,-37.8088,6.2012,12.8251,38.6259,31.3652
42.6839,0.1738,-6.6807,-6.9172,-25.8042,-35.5286,-38.0527,5.8526,13.9287,39.8261,31.3926
42.6842,0.1484,-6.6429,-6.9743,-30.5620,-35.5303,-38.1088,5.8847,14.7275,38.1776,31.3359
42.7102,0.1655,-6.5297,-7.0583,-35.3550,-35.3464,-38.4191,6.9022,15.1064,38.5529,31.3262
42.7214,0.1341,-6.4637,-7.1192,-40.0777,-35.1660,-38.7189,6.5753,15.8715,38.1327,31.3965
42.7593,0.1539,-6.3230,-7.2430,-44.7808,-35.1015,-38.9680,7.9581,17.0444,37.2772,31.3750
42.7616,0.0734,-6.2576,-7.3698,-49.6480,-34.7370,-39.2715,8.3056,17.8056,37.2476,31.3555
42.7854,0.1522,-6.0697,-7.4651,-54.1089,-34.3703,-39.5169,7.9552,17.4135,37.6753,31.3008
42.8094,0.0924,-5.9520,-7.5089,-58.6284,-34.0036,-39.7613,8.3368,17.8559,35.2105,31.3398
42.8255,0.1148,-5.7744,-7.6615,-63.0698,-33.3347,-40.0659,9.0238,19.3705,35.5786,31.3848
42.8497,0.0898,-5.5779,-7.8276,-67.4605,-32.7858,-40.2486,10.7055,18.6088,36.3779,31.3457
42.8656,0.0720,-5.4101,-7.9730,-71.6558,-32.0568,-40.4926,10.7303,18.6497,34.7529,31.3008
42.8893,0.0897,-5.1872,-8.1130,-75.7456,-31.3849,-40.8571,10.7221,19.7561,35.9424,31.3203
42.9054,0.0798,-4.8880,-8.3075,-75.0232,-30.1642,-41.4066,12.4322,19.4214,35.1077,31.3594
42.9295,0.0431,-4.6343,-8.4596,-78.8435,-29.0343,-41.5268,12.4476,19.0726,33.8948,31.3711
42.9456,0.0845,-4.4022,-8.6099,-82.5310,-27.8488,-41.5312,12.1217,20.5853,33.8587,31.3613
42.9702,0.0412,-4.1058,-8.7785,-86.2263,-26.4562,-41.6506,13.8541,21.4012,32.1809,31.3105
42.9853,-0.0019,-3.8301,-8.9175,-89.4783,-24.9572,-41.7063,13.8381,21.0018,33.0052,31.3613
43.0094,0.0447,-3.5501,-9.0151,-92.7166,-23.2482,-41.5984,15.5549,22.1668,32.5450,31.3633
43.0254,-0.0579,-3.1805,-9.1628,-95.8103,-21.5216,-41.5913,15.9240,22.5884,30.8916,31.3242
43.0495,0.0033,-2.9415,-9.3281,-98.5076,-19.5412,-41.6452,16.9572,23.3677,30.4522,31.3633
43.0663,-0.1188,-2.5545,-9.3721,-101.2185,-17.2287,-41.3473,16.2995,24.5191,29.6250,31.3887
43.0895,-0.0467,-2.2266,-9.4167,-103.5779,-14.9982,-41.2880,17.6813,24.1961,27.9932,31.3965
43.1057,-0.0633,-1.9070,-9.5674,-105.6150,-12.8654,-41.1325,18.7155,24.9734,27.5418,31.3223
43.1300,-0.1506,-1.5472,-9.7184,-107.5681,-10.3185,-40.9958,19.4016,24.2415,26.7303,31.3496
43.1564,-0.0791,-1.2254,-9.7678,-109.0760,-7.9357,-40.8890,20.0949,25.0169,26.2925,31.3398
43.1797,-0.1395,-0.8272,-9.7808,-110.6297,-5.0685,-40.6760,20.4448,25.4097,25.8699,31.3652
43.1853,-0.1065,-0.4744,-9.7853,-111.8191,-2.3537,-40.6436,21.1606,26.5933,24.1971,31.3945
43.2095,-0.1222,-0.1414,-9.8184,-112.5764,-0.3244,-40.4319,20.8134,25.8321,24.2249,31.3770
43.2257,-0.0956,0.3395,-9.9155,-113.6624,3.3807,-40.3392,21.8593,26.6294,22.9602,31.3672
43.2504,-0.0638,0.7470,-9.8818,-114.0115,5.9588,-40.2025,22.5615,27.0481,21.7259,31.3496
43.2710,-0.0583,1.0519,-9.8062,-114.2239,7.4256,-40.0658,22.8984,26.6700,21.7203,31.3535
43.2896,-0.0678,1.4091,-9.7941,-114.2239,9.8046,-40.0047,23.6225,26.7481,18.8610,31.3477
43.3134,-0.0224,1.8447,-9.7921,-113.8577,12.0624,-39.9437,24.3164,28.2715,18.8120,31.3672
43.3296,0.0218,2.1926,-9.7789,-113.4915,14.0760,-39.8827,24.3317,27.9234,17.6020,31.3613
43.3533,-0.0197,2.5432,-9.6357,-112.6980,16.0292,-39.6385,25.0348,29.0874,16.7475,31.3730
43.3733,0.0670,2.9433,-9.5080,-111.6609,17.8602,-39.5775,24.3507,27.9537,16.3799,31.3633
43.3938,0.0299,3.2790,-9.4354,-110.3797,19.5077,-39.3334,24.0238,28.7193,15.9619,31.3770
43.4095,0.0588,3.6572,-9.3187,-108.9763,21.0331,-39.2723,25.0883,29.5484,13.4814,31.3477
43.4334,0.1129,3.9863,-9.2077,-107.0847,22.4364,-38.9672,25.0821,29.5374,13.8869,31.3711
43.4496,0.0981,4.3102,-9.0420,-105.2547,23.7782,-38.7230,24.7488,30.2923,13.8741,31.3984
43.4760,0.1944,4.6252,-8.8702,-103.0593,24.8153,-38.4178,24.7894,29.9837,11.0323,31.3945
43.4895,0.1229,4.8967,-8.8070,-100.6179,25.8524,-37.9908,25.1009,29.5677,12.6661,31.3320
43.4985,0.0513,5.1682,-8.7438,-98.1765,26.8895,-37.5638,25.4124,29.1517,14.2999,31.2695
43.5139,0.1438,5.1866,-8.5861,-98.0605,26.8485,-37.6241,25.4785,30.3734,10.9986,31.3379
43.5300,0.1708,5.5109,-8.3796,-95.1933,27.5805,-37.0753,25.1516,31.1376,10.5768,31.4043
43.5545,0.1328,5.7450,-8.2152,-92.4472,28.3734,-36.6483,25.1613,31.5287,10.1629,31.3574
43.5797,0.1720,5.9843,-8.0336,-89.2129,29.1054,-36.0384,25.8576,31.9340,9.3255,31.3438
43.5936,0.1395,6.2255,-7.8707,-86.1015,29.7157,-35.4281,24.1691,31.9369,8.5399,31.3477
43.6097,0.1409,6.4272,-7.6676,-82.6230,30.3256,-34.7572,25.8761,31.9651,8.1046,31.3691
43.6334,0.1512,6.6739,-7.4712,-79.0234,30.9359,-34.1468,25.2125,33.1057,7.6808,31.3711
43.6502,0.1209,6.8026,-7.3224,-75.3613,31.4242,-33.2923,24.8683,31.9749,7.3072,31.3438
43.6809,0.1653,7.0083,-7.1821,-71.5176,31.9731,-32.7435,23.8517,32.3438,7.3154,31.3477
43.6897,0.1536,7.1880,-6.9740,-67.6133,32.4003,-32.0721,24.5548,33.5078,6.4609,31.4043
43.7138,0.0885,7.3016,-6.8129,-63.4648,32.7663,-31.2791,23.8644,32.3633,6.5005,31.3379
43.7294,0.0960,7.4484,-6.6254,-59.3789,33.3151,-30.6077,23.8872,33.5215,5.6583,31.3711
43.7541,0.1176,7.5571,-6.4802,-55.1054,33.8644,-29.9364,24.2212,33.5120,6.0572,31.3789
43.7830,0.0679,7.6896,-6.3610,-50.7734,34.2917,-29.2650,22.8833,33.9095,4.8511,31.3633
43.7940,0.1205,7.7671,-6.2415,-46.4414,34.7189,-28.6546,23.5313,33.1179,6.4878,31.3828
43.8176,0.0039,7.8772,-6.1154,-41.8672,35.0849,-28.0448,22.8736,33.5205,5.2681,31.3750
43.8335,0.0490,7.9572,-6.0056,-37.3515,35.6952,-27.5565,23.5415,34.2564,6.4615,31.3926
43.8573,-0.0093,8.0326,-5.9141,-32.7148,36.1222,-26.8856,23.5445,33.8863,6.0623,31.3652
43.8741,0.0153,8.0690,-5.8401,-28.2617,36.5492,-26.5806,21.8345,33.4788,6.5074,31.3887
43.8976,0.0128,8.1172,-5.7651,-23.6250,37.1596,-26.2144,22.1914,34.6292,6.0652,31.3926
43.9135,0.0121,8.1400,-5.6967,-18.8672,37.5866,-25.9095,22.1912,34.6311,6.0671,31.4219
43.9375,-0.0177,8.1392,-5.6548,-14.3515,38.1354,-25.6046,21.4881,33.4681,6.9225,31.3867
43.9533,-0.0025,8.1940,-5.6211,-9.5312,38.5627,-25.4215,21.5055,35.3636,6.8748,31.3867
43.9876,-0.0399,8.1568,-5.5536,-4.7109,38.8068,-25.1774,21.1488,34.2122,7.3162,31.4238
43.9934,-0.0259,8.2259,-5.5856,-0.0156,39.3556,-25.1164,21.4735,34.5645,8.5233,31.4121
44.0174,0.0155,8.2166,-5.5499,4.6836,39.5999,-24.9943,20.4403,33.7847,8.9657,31.3633
44.0336,-0.0349,8.1875,-5.6179,9.3789,39.8439,-25.0553,20.4602,35.3120,8.5221,31.3672
44.0574,0.0213,8.1920,-5.6578,13.8946,40.0880,-25.0554,20.1106,35.6697,9.3360,31.3457
44.0901,0.0018,8.1173,-5.6924,18.5938,40.2101,-25.2383,19.0784,35.6372,10.1656,31.3477
44.0987,-0.0223,8.0824,-5.7850,23.1680,40.3931,-25.4213,19.7385,34.1177,10.5987,31.4277
44.1216,0.0366,8.0576,-5.8055,27.7931,40.3373,-25.4781,18.0029,34.0512,12.6655,31.3984
44.1377,-0.0217,7.9822,-5.9168,32.3673,40.3373,-25.6611,18.7056,35.2172,11.8144,31.3535
44.1619,0.0352,7.9173,-6.0318,36.6994,40.3373,-25.9052,17.6694,34.8055,12.6528,31.3672
44.1773,0.0212,7.8249,-6.1363,41.3361,40.0324,-26.2102,17.6605,35.1637,13.4565,31.3457
44.2017,0.0510,7.7490,-6.2186,45.6056,39.7883,-26.4543,17.6408,34.3864,14.2920,31.4062
44.2178,0.0542,7.6432,-6.3751,49.9963,39.3613,-26.6373,16.6154,35.1134,15.1035,31.3984
44.2416,0.0356,7.5509,-6.4988,54.2658,38.9343,-26.9422,15.9123,34.6991,16.3515,31.3613
44.2657,0.0910,7.4229,-6.6220,58.3556,38.3850,-27.1253,15.5671,35.4320,17.1489,31.3711
44.2819,0.0879,7.2995,-6.8303,62.5041,37.9580,-27.4303,15.2199,34.6713,17.1758,31.4395
44.3055,0.1156,7.1408,-6.9748,66.4084,37.1650,-27.6132,13.4807,33.0970,18.8721,31.3438
44.3219,0.1785,6.9910,-7.1220,70.4357,36.3105,-27.9184,13.1518,34.9789,19.2361,31.3828
44.3461,0.1422,6.8151,-7.2837,74.2795,35.3950,-28.1015,12.7885,33.8187,20.0877,31.3418
44.3616,0.2115,6.6404,-7.4897,77.8791,34.3579,-28.3457,11.0786,34.1625,20.9280,31.3887
44.3859,0.1989,6.4236,-7.6684,81.4181,33.1987,-28.5286,10.4077,33.7965,20.1340,31.3711
44.4014,0.2425,6.2306,-7.8425,84.7130,31.9789,-28.6507,9.7001,34.1166,22.1673,31.3887
44.4257,0.2564,6.0080,-8.0474,87.8244,30.5756,-28.7118,8.6738,33.3470,22.2003,31.3750
44.4416,0.3172,5.7558,-8.1794,90.9357,29.2954,-28.9556,7.2812,32.5345,23.8722,31.3184
44.4655,0.3491,5.5093,-8.3633,93.8654,27.7084,-29.0167,6.5913,32.8876,24.6925,31.3652
44.4813,0.3809,5.2300,-8.5561,96.4904,26.1215,-29.0168,4.8940,33.2494,24.7123,31.3477
44.5056,0.3775,4.9151,-8.7269,98.8693,24.3520,-29.1388,3.5239,32.8453,25.1491,31.3457
44.5213,0.4181,4.6531,-8.8353,101.1877,22.5209,-29.1998,3.1628,31.3170,25.6066,31.3965
44.5461,0.4580,4.3416,-9.0317,103.3224,20.5688,-29.1388,3.1804,32.4625,25.1642,31.4180
44.5614,0.4783,4.0366,-9.1533,105.2140,18.3735,-29.2608,1.1160,31.2848,26.0456,31.4102
