t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
2.513644218444824,0.23800000548362732,0.4606817960739136,0.03776231408119202,0.4535558819770813,0.004999999888241291,-0.015271563082933426,-0.013762233778834343,-1.691252589225769,3.462592840194702,6.100247859954834
2.5337507724761963,0.23899999260902405,0.4589807987213135,0.03789141774177551,0.4591277837753296,0.004999999888241291,-0.014681066386401653,-0.020524024963378906,-1.6888402700424194,3.577648162841797,6.103268146514893
2.5538411140441895,0.23899999260902405,0.4553793966770172,0.038700640201568604,0.46191996335983276,0.004999999888241291,-0.01930242031812668,-0.012288346886634827,-1.5300495624542236,3.3890388011932373,6.10615348815918
2.5739340782165527,0.23899999260902405,0.45879125595092773,0.04031480848789215,0.4568938910961151,0.004999999888241291,-0.018428904935717583,-0.015592619776725769,-1.9299248456954956,3.7789418697357178,6.111534595489502
2.5940334796905518,0.23999999463558197,0.46201902627944946,0.039427608251571655,0.45855334401130676,0.004999999888241291,-0.015788564458489418,-0.019120780751109123,-2.2359731197357178,3.9989311695098877,6.114026069641113
2.614137887954712,0.23999999463558197,0.4580603837966919,0.04085072875022888,0.4610888659954071,0.004999999888241291,-0.01722409389913082,-0.018328119069337845,-2.245303153991699,3.9344699382781982,6.116389751434326
2.634223699569702,0.23999999463558197,0.4586724638938904,0.04331637918949127,0.45801109075546265,0.004999999888241291,-0.02018929272890091,-0.015758004039525986,-2.1257071495056152,3.9228992462158203,6.118626117706299
2.6543209552764893,0.23999999463558197,0.4590933918952942,0.044990211725234985,0.4559164047241211,0.004999999888241291,-0.019103791564702988,-0.019311312586069107,-2.3489725589752197,4.0615692138671875,6.122703552246094
2.674412488937378,0.2409999966621399,0.4598456025123596,0.04140542447566986,0.4627489745616913,0.004999999888241291,-0.02140178717672825,-0.02142648957669735,-2.2789418697357178,4.007427215576172,6.124551773071289
2.6945064067840576,0.2409999966621399,0.4619673192501068,0.03972187638282776,0.462310791015625,0.004999999888241291,-0.020718228071928024,-0.018436482176184654,-2.4974656105041504,4.0164289474487305,6.126282691955566
2.7146053314208984,0.24199999868869781,0.46376365423202515,0.04370442032814026,0.46053194999694824,0.004999999888241291,-0.02062610536813736,-0.020636683329939842,-2.667973756790161,4.192781448364258,6.127899646759033
2.7347002029418945,0.24199999868869781,0.4649732708930969,0.040498629212379456,0.46252816915512085,0.004999999888241291,-0.01732826977968216,-0.024600854143500328,-3.0135786533355713,4.310095310211182,6.130833148956299
2.754809856414795,0.24199999868869781,0.4590774178504944,0.04198971390724182,0.46693283319473267,0.004999999888241291,-0.020718853920698166,-0.02339319698512554,-2.7279906272888184,4.184145450592041,6.132155418395996
2.7748966217041016,0.24300000071525574,0.4622501730918884,0.04408028721809387,0.46566957235336304,0.004999999888241291,-0.02528705820441246,-0.010003934614360332,-2.554439067840576,3.91681170463562,6.133395671844482
2.794966220855713,0.24300000071525574,0.4683777391910553,0.04549501836299896,0.4581272304058075,0.004999999888241291,-0.018182286992669106,-0.03297136351466179,-3.511235475540161,5.215705394744873,6.134554862976074
2.81506609916687,0.24300000071525574,0.4648796319961548,0.05067293345928192,0.45644745230674744,0.004999999888241291,-0.019261673092842102,-0.03426507115364075,-3.2096235752105713,4.674749851226807,6.136660575866699
2.835157871246338,0.24300000071525574,0.45518654584884644,0.04243743419647217,0.47437602281570435,0.004999999888241291,-0.02757704071700573,-0.009173407219350338,-2.79703688621521,4.139877796173096,6.137610912322998
2.8552403450012207,0.24400000274181366,0.4665033519268036,0.048509612679481506,0.46098703145980835,0.004999999888241291,-0.02127683162689209,-0.01808485947549343,-3.7014260292053223,4.75149393081665,6.138490200042725
2.8753252029418945,0.24400000274181366,0.46623143553733826,0.05514484643936157,0.4546237289905548,0.004999999888241291,-0.019460562616586685,-0.03031841292977333,-4.012924671173096,5.288946151733398,6.139300346374512
2.8954174518585205,0.24400000274181366,0.4606303870677948,0.05004364252090454,0.4653259515762329,0.004999999888241291,-0.025403106585144997,-0.019423946738243103,-3.6073124408721924,4.712571620941162,6.140702724456787
